time,price,portfolio_value,action,action_name,amount_bought,amount_sold,cash,shares,commission
1741,39.297709,43744.995576,4,buy-small,106.422140,0.000000,33710.745790,290.618964,7.491277
1742,39.045647,43700.316639,1,sell-large,0.000000,145.309482,38717.836433,145.309482,10.034250
1743,38.536670,43841.961141,0,buy-small,112.691198,0.000000,34846.052790,258.000679,7.743567
1744,38.643313,43796.768194,0,nothing,0.000000,0.000000,34846.052790,258.000679,0.000000
1745,38.749956,43971.263084,0,nothing,0.000000,0.000000,34846.052790,258.000679,0.000000
1746,38.648162,44018.966377,2,nothing,0.000000,0.000000,34846.052790,258.000679,0.000000
1747,37.509025,44162.236019,1,buy-large,489.066238,0.000000,17423.026395,747.066918,34.846053
1748,37.033983,44727.847229,4,buy-small,48.580846,0.000000,15680.723755,795.647764,3.484605
1749,37.072763,44814.942003,4,sell-large,0.000000,397.823882,30175.238369,397.823882,29.047123
1750,37.009745,44684.160601,2,sell-large,0.000000,198.911941,37480.450482,198.911941,14.639704
1751,37.063066,44590.988772,1,buy-large,516.428230,0.000000,18740.225241,715.340171,37.480450
1752,36.883712,44553.649670,0,buy-small,51.754079,0.000000,16866.202717,767.094251,3.748045
1753,37.654447,44710.412284,2,nothing,0.000000,0.000000,16866.202717,767.094251,0.000000
1754,37.397537,45330.293503,4,buy-large,231.863131,0.000000,8433.101359,998.957381,16.866203
1755,37.644754,45548.579475,3,sell-large,0.000000,499.478691,26844.800239,499.478691,36.897192
1756,37.964679,45490.156441,4,sell-small,0.000000,49.947869,28711.437407,449.530822,3.740756
1757,38.085864,45370.574743,0,sell-large,0.000000,224.765411,37084.018205,224.765411,16.778719
1758,38.236132,45243.712201,1,nothing,0.000000,0.000000,37084.018205,224.765411,0.000000
1759,38.085864,45066.198647,4,buy-small,101.946644,0.000000,33375.616384,326.712055,7.416804
1760,38.076171,45043.380252,1,sell-large,0.000000,163.356027,39209.216933,163.356027,11.690582
1761,37.998611,45075.376545,4,buy-small,109.565870,0.000000,35288.295240,272.921897,7.841843
1762,37.407230,45044.342221,0,sell-large,0.000000,136.460949,40172.048811,136.460949,9.787081
1763,37.300587,45086.173233,4,nothing,0.000000,0.000000,40172.048811,136.460949,0.000000
1764,36.922492,45069.971332,4,sell-large,0.000000,68.230474,42624.196898,68.230474,4.914124
1765,37.426620,45057.897794,4,sell-large,0.000000,34.115237,43844.638340,34.115237,2.445774
1766,37.824105,45043.902954,1,sell-large,0.000000,17.057619,44450.054808,17.057619,1.213259
1767,37.615667,44956.276814,0,buy-small,127.422416,0.000000,40005.049327,144.480035,8.890011
1768,37.649599,45030.091953,0,nothing,0.000000,0.000000,40005.049327,144.480035,0.000000
1769,36.413519,45100.391892,0,nothing,0.000000,0.000000,40005.049327,144.480035,0.000000
1770,36.578328,44941.513844,0,nothing,0.000000,0.000000,40005.049327,144.480035,0.000000
1771,36.932189,44836.766975,0,nothing,0.000000,0.000000,40005.049327,144.480035,0.000000
1772,36.495924,44877.540686,0,nothing,0.000000,0.000000,40005.049327,144.480035,0.000000
1773,36.306876,44848.014746,0,nothing,0.000000,0.000000,40005.049327,144.480035,0.000000
1774,35.700954,44981.584804,0,nothing,0.000000,0.000000,40005.049327,144.480035,0.000000
1775,35.676715,44936.592854,0,nothing,0.000000,0.000000,40005.049327,144.480035,0.000000
1776,35.574921,44959.792014,0,nothing,0.000000,0.000000,40005.049327,144.480035,0.000000
1777,36.345656,45006.892794,0,nothing,0.000000,0.000000,40005.049327,144.480035,0.000000
1778,35.972406,44953.464655,2,nothing,0.000000,0.000000,40005.049327,144.480035,0.000000
1779,35.817290,45161.188329,4,buy-large,582.850334,0.000000,20002.524663,727.330369,40.005049
1780,34.687850,45199.731441,4,sell-large,0.000000,363.665184,32556.697833,363.665184,25.158664
1781,34.857511,45141.081852,2,sell-large,0.000000,181.832592,38865.571603,181.832592,12.643034
1782,34.474567,44997.265808,3,buy-large,561.937858,0.000000,19432.785802,743.770450,38.865572
1783,33.432380,44985.639714,0,sell-small,0.000000,74.377045,21984.120906,669.393405,5.112896
1784,34.376331,45148.493758,4,nothing,0.000000,0.000000,21984.120906,669.393405,0.000000
1785,34.298478,45040.644425,1,sell-large,0.000000,334.696703,33543.142959,334.696703,23.164373
1786,35.208369,45101.222349,4,buy-small,97.450092,0.000000,30188.828663,432.146795,6.708629
1787,36.025811,44972.346147,0,sell-large,0.000000,216.073397,37630.113113,216.073397,14.912394
1788,36.395607,44989.229258,0,nothing,0.000000,0.000000,37630.113113,216.073397,0.000000
1789,36.249634,44972.346147,1,nothing,0.000000,0.000000,37630.113113,216.073397,0.000000
1790,35.962558,45078.061992,2,buy-small,110.519574,0.000000,33867.101801,326.592971,7.526023
1791,36.342084,45388.130284,0,buy-large,492.314472,0.000000,16933.550901,818.907443,33.867102
1792,36.507516,45392.129828,4,nothing,0.000000,0.000000,16933.550901,818.907443,0.000000
1793,35.991751,45165.708154,1,sell-large,0.000000,409.453722,31134.381785,409.453722,28.458579
1794,35.675478,45081.323510,1,buy-small,90.672770,0.000000,28020.943607,500.126492,6.226876
1795,35.787392,45385.584156,0,buy-small,81.979348,0.000000,25218.849246,582.105840,5.604189
1796,35.305682,45408.324702,4,nothing,0.000000,0.000000,25218.849246,582.105840,0.000000
1797,35.305682,45275.846137,0,sell-large,0.000000,291.052920,35293.397499,291.052920,20.189475
1798,34.327675,45300.009642,1,nothing,0.000000,0.000000,35293.397499,291.052920,0.000000
1799,34.926157,45485.122483,0,buy-small,102.449278,0.000000,31764.057749,393.502198,7.058679
1800,35.125653,45596.582374,3,nothing,0.000000,0.000000,31764.057749,393.502198,0.000000
1801,34.527168,45884.379859,3,sell-small,0.000000,39.350220,33144.543706,354.151978,2.766505
1802,34.288748,45821.123691,0,sell-small,0.000000,35.415198,34415.979354,318.736780,2.547967
1803,34.867770,45796.218874,4,nothing,0.000000,0.000000,34415.979354,318.736780,0.000000
1804,34.692604,45794.956296,1,sell-large,0.000000,159.368390,40094.718875,159.368390,11.380240
1805,35.368939,45867.740562,2,buy-small,111.873430,0.000000,36085.246987,271.241820,8.018944
1806,35.553835,45955.832110,1,buy-large,499.272111,0.000000,18042.623494,770.513931,36.085247
1807,35.792255,46148.498719,1,buy-small,49.705101,0.000000,16238.361144,820.219032,3.608525
1808,36.507516,46166.366046,4,buy-small,44.441035,0.000000,14614.525030,864.660068,3.247672
1809,36.799459,46263.606187,4,sell-large,0.000000,432.330034,30358.893697,432.330034,31.551841
1810,36.215574,46231.866090,0,sell-large,0.000000,216.165017,38295.345229,216.165017,15.904712
1811,36.137721,46170.637132,0,nothing,0.000000,0.000000,38295.345229,216.165017,0.000000
1812,36.093931,46191.751050,0,nothing,0.000000,0.000000,38295.345229,216.165017,0.000000
1813,36.298290,46103.074324,2,nothing,0.000000,0.000000,38295.345229,216.165017,0.000000
1814,36.935702,46330.457905,4,buy-large,529.062780,0.000000,19147.672615,745.227797,38.295345
1815,37.446601,46376.062264,4,sell-large,0.000000,372.613898,32711.882475,372.613898,27.182785
1816,37.324958,46382.414903,0,sell-large,0.000000,186.306949,39530.308189,186.306949,13.664180
1817,36.867579,46405.161304,0,nothing,0.000000,0.000000,39530.308189,186.306949,0.000000
1818,36.303157,46557.107290,0,nothing,0.000000,0.000000,39530.308189,186.306949,0.000000
1819,35.782525,46499.786045,0,nothing,0.000000,0.000000,39530.308189,186.306949,0.000000
1820,35.714405,46511.614673,0,nothing,0.000000,0.000000,39530.308189,186.306949,0.000000
1821,35.860374,46575.304076,1,nothing,0.000000,0.000000,39530.308189,186.306949,0.000000
1822,35.704672,46665.334516,4,buy-small,104.329963,0.000000,35577.277370,290.636912,7.906062
1823,36.011214,46649.987902,1,sell-large,0.000000,145.318456,41110.217886,145.318456,11.088057
1824,35.845778,46626.943174,4,buy-small,107.624057,0.000000,36999.196098,252.942513,8.222044
1825,35.563565,46582.727435,1,sell-large,0.000000,126.471256,41803.441889,126.471256,9.627747
1826,34.814247,46655.342813,1,buy-small,110.400601,0.000000,37623.097700,236.871857,8.360688
1827,34.269285,46665.832744,4,buy-small,98.469752,0.000000,33860.787930,335.341609,7.524620
1828,34.780187,46724.266497,1,sell-large,0.000000,167.670804,40250.505292,167.670804,12.805045
1829,35.266759,46667.120328,4,buy-small,104.040553,0.000000,36225.454763,271.711357,8.050101
1830,34.167105,46648.053321,1,sell-large,0.000000,135.855678,41435.845880,135.855678,10.441666
1831,33.442113,46745.663112,4,buy-small,107.786124,0.000000,37292.261292,243.641802,8.287169
1832,33.724323,46700.514115,1,sell-large,0.000000,121.820901,42009.508800,121.820901,9.453402
1833,33.519963,46663.946371,1,buy-small,108.876469,0.000000,37808.557920,230.697370,8.401902
1834,34.444451,46649.957687,4,buy-small,98.300490,0.000000,34027.702128,328.997860,7.561712
1835,34.133045,46663.846079,1,sell-large,0.000000,164.498930,40326.207652,164.498930,12.622256
1836,34.293615,46634.765396,0,buy-small,104.460847,0.000000,36293.586887,268.959777,8.065242
1837,34.619617,46439.053318,2,nothing,0.000000,0.000000,36293.586887,268.959777,0.000000
1838,34.249821,46658.835619,2,buy-large,480.115530,0.000000,18146.793443,749.075307,36.293587
1839,34.590421,46481.627607,0,buy-large,237.901729,0.000000,9073.396722,986.977036,18.146793
1840,34.765587,47026.288910,4,nothing,0.000000,0.000000,9073.396722,986.977036,0.000000
1841,34.512571,47084.737026,4,sell-large,0.000000,493.488518,28011.889924,493.488518,37.952892
1842,34.371465,47223.519805,4,sell-large,0.000000,246.744259,37529.240628,246.744259,19.072847
1843,34.361735,47110.797461,1,sell-large,0.000000,123.372129,42366.685937,123.372129,9.694279
1844,34.605021,47059.024104,1,buy-small,109.955563,0.000000,38130.017344,233.327692,8.473337
1845,34.352001,47098.526311,0,buy-small,99.439900,0.000000,34317.015609,332.767592,7.626003
1846,34.507704,47139.154239,0,nothing,0.000000,0.000000,34317.015609,332.767592,0.000000
1847,33.980273,46940.890309,0,nothing,0.000000,0.000000,34317.015609,332.767592,0.000000
1848,34.058409,46827.133042,4,nothing,0.000000,0.000000,34317.015609,332.767592,0.000000
1849,33.980273,46859.313113,1,sell-large,0.000000,166.383796,40559.564208,166.383796,12.510117
1850,34.327010,46786.922615,4,buy-small,106.908346,0.000000,36503.607787,273.292142,8.111913
1851,34.747003,46799.404672,1,sell-large,0.000000,136.646071,41634.981886,136.646071,10.283315
1852,34.751887,46740.329324,4,buy-small,109.942164,0.000000,37471.483698,246.588235,8.326996
1853,34.268406,46786.038189,0,sell-large,0.000000,123.294118,42096.637665,123.294118,9.268846
1854,34.112130,46801.141965,0,nothing,0.000000,0.000000,42096.637665,123.294118,0.000000
1855,34.644447,46798.121012,0,nothing,0.000000,0.000000,42096.637665,123.294118,0.000000
1856,34.683513,46763.080207,0,nothing,0.000000,0.000000,42096.637665,123.294118,0.000000
1857,34.297710,46725.623331,1,nothing,0.000000,0.000000,42096.637665,123.294118,0.000000
1858,34.380731,46750.625719,1,buy-small,111.901130,0.000000,37886.973899,235.195247,8.419328
1859,34.869093,46854.846095,0,buy-small,100.331271,0.000000,34098.276509,335.526518,7.577395
1860,35.152344,46941.984345,4,nothing,0.000000,0.000000,34098.276509,335.526518,0.000000
1861,35.972794,46921.741942,2,sell-large,0.000000,167.763259,40507.286719,167.763259,12.843708
1862,35.782329,46690.135920,0,buy-large,528.653092,0.000000,20253.643360,696.416351,40.507287
1863,35.704193,46625.298164,0,nothing,0.000000,0.000000,20253.643360,696.416351,0.000000
1864,35.767679,46860.760015,4,nothing,0.000000,0.000000,20253.643360,696.416351,0.000000
1865,36.065580,46803.440589,0,sell-large,0.000000,348.208175,33530.594571,348.208175,26.607117
1866,36.226741,46825.621450,4,nothing,0.000000,0.000000,33530.594571,348.208175,0.000000
1867,36.466037,46802.942038,0,sell-large,0.000000,174.104088,40164.812983,174.104088,13.295027
1868,36.490457,46802.942038,4,nothing,0.000000,0.000000,40164.812983,174.104088,0.000000
1869,36.788359,46782.227681,4,sell-large,0.000000,87.052044,43477.239382,87.052044,6.638129
1870,36.715103,46764.206283,2,sell-large,0.000000,43.526022,45126.428543,43.526022,3.304988
1871,36.431852,46835.472088,0,buy-large,598.446762,0.000000,22563.214271,641.972784,45.126429
1872,36.529527,47083.980395,4,nothing,0.000000,0.000000,22563.214271,641.972784,0.000000
1873,36.119300,47015.419975,4,sell-large,0.000000,320.986392,34799.076567,320.986392,24.520766
1874,36.475807,46959.950555,0,sell-large,0.000000,160.493196,40895.031928,160.493196,12.216343
1875,36.671149,46967.028144,0,nothing,0.000000,0.000000,40895.031928,160.493196,0.000000
1876,36.778589,46881.307926,0,nothing,0.000000,0.000000,40895.031928,160.493196,0.000000
1877,36.900680,46830.190201,0,nothing,0.000000,0.000000,40895.031928,160.493196,0.000000
1878,37.716248,46786.936482,0,nothing,0.000000,0.000000,40895.031928,160.493196,0.000000
1879,37.408577,46800.305565,1,nothing,0.000000,0.000000,40895.031928,160.493196,0.000000
1880,37.472067,46825.375192,4,buy-small,110.922000,0.000000,36805.528735,271.415196,8.179006
1881,37.813919,46841.289882,1,sell-large,0.000000,135.707598,41805.432117,135.707598,10.019846
1882,38.150891,46874.269026,1,buy-small,112.433043,0.000000,37624.888905,248.140641,8.361086
1883,38.121586,46615.444005,4,buy-small,100.737470,0.000000,33862.400015,348.878111,7.524978
1884,38.062985,46547.986349,1,sell-large,0.000000,174.439056,40226.168966,174.439056,12.753044
1885,37.789500,46730.009914,4,buy-small,110.774805,0.000000,36203.552069,285.213861,8.045234
1886,38.131356,46635.629726,1,sell-large,0.000000,142.606930,41456.254534,142.606930,10.526458
1887,38.185076,46759.320432,4,buy-small,113.915773,0.000000,37310.629080,256.522704,8.291251
1888,38.609949,46756.156547,0,sell-large,0.000000,128.261352,42025.526065,128.261352,9.448691
1889,38.429257,46768.098064,0,nothing,0.000000,0.000000,42025.526065,128.261352,0.000000
1890,38.365768,46714.676569,1,nothing,0.000000,0.000000,42025.526065,128.261352,0.000000
1891,38.800410,46687.221112,1,buy-small,114.721638,0.000000,37822.973458,242.982990,8.405105
1892,38.507393,46924.117832,4,buy-small,103.471370,0.000000,34040.676113,346.454361,7.564595
1893,38.385303,46848.421695,0,sell-large,0.000000,173.227180,40469.513531,173.227180,12.883442
1894,38.365768,46755.051205,1,nothing,0.000000,0.000000,40469.513531,173.227180,0.000000
1895,38.526928,46915.661076,4,buy-small,111.309473,0.000000,36422.562178,284.536654,8.093903
1896,38.448792,46850.792454,1,sell-large,0.000000,142.268327,41658.618528,142.268327,10.493099
1897,37.721129,46839.949587,1,buy-small,113.918537,0.000000,37492.756675,256.186863,8.331724
1898,38.062985,46433.419015,4,buy-small,102.554227,0.000000,33743.481008,358.741090,7.498551
1899,37.901825,46469.069619,1,sell-large,0.000000,179.370545,40075.760074,179.370545,12.689938
1900,38.453673,46409.618504,4,buy-small,112.211587,0.000000,36068.184066,291.582132,8.015152
1901,38.649019,46417.851289,1,sell-large,0.000000,145.791066,41228.559851,145.791066,10.341434
1902,39.288773,46524.879868,4,buy-small,115.598329,0.000000,37105.703866,261.389395,8.245712
1903,38.453673,46589.748212,0,sell-large,0.000000,130.694698,41805.872691,130.694698,9.419176
1904,38.268097,46567.974475,0,nothing,0.000000,0.000000,41805.872691,130.694698,0.000000
1905,38.409722,46583.344172,0,nothing,0.000000,0.000000,41805.872691,130.694698,0.000000
1906,38.531813,46598.713999,0,nothing,0.000000,0.000000,41805.872691,130.694698,0.000000
1907,37.936010,46660.833973,0,nothing,0.000000,0.000000,41805.872691,130.694698,0.000000
1908,37.594158,46671.080829,0,nothing,0.000000,0.000000,41805.872691,130.694698,0.000000
1909,37.862755,46740.245378,1,nothing,0.000000,0.000000,41805.872691,130.694698,0.000000
1910,37.627554,46671.606676,0,buy-small,110.508035,0.000000,37625.285422,241.202732,8.361175
1911,37.794155,46763.795325,4,nothing,0.000000,0.000000,37625.285422,241.202732,0.000000
1912,37.588353,46650.648750,2,sell-large,0.000000,120.601366,42185.401863,120.601366,9.138510
1913,38.034260,46790.815841,1,buy-large,568.551078,0.000000,21092.700932,689.152444,42.185402
1914,38.156762,47009.461352,0,buy-small,56.451667,0.000000,18983.430839,745.604111,4.218540
1915,38.132260,46991.195542,0,nothing,0.000000,0.000000,18983.430839,745.604111,0.000000
1916,37.848055,47279.819639,3,nothing,0.000000,0.000000,18983.430839,745.604111,0.000000
1917,37.544254,47385.958926,2,sell-small,0.000000,74.560411,21807.410441,671.043700,5.659278
1918,37.686356,47448.866262,1,buy-large,285.482539,0.000000,10903.705220,956.526239,21.807410
1919,38.019557,47485.459388,1,buy-small,28.482077,0.000000,9813.334698,985.008315,2.180741
1920,38.279263,47543.164489,4,buy-small,25.607485,0.000000,8832.001229,1010.615801,1.962667
1921,38.235161,47514.398290,4,sell-large,0.000000,505.307900,28148.871695,505.307900,38.711163
1922,37.960758,47523.625359,4,sell-large,0.000000,252.653950,37812.269466,252.653950,19.365527
1923,37.867656,47495.888533,0,sell-large,0.000000,126.326975,42658.236057,126.326975,9.711356
1924,38.205761,47479.727649,0,nothing,0.000000,0.000000,42658.236057,126.326975,0.000000
1925,38.117560,47495.266752,0,nothing,0.000000,0.000000,42658.236057,126.326975,0.000000
1926,38.181260,47518.886106,0,nothing,0.000000,0.000000,42658.236057,126.326975,0.000000
1927,38.127359,47615.850902,0,nothing,0.000000,0.000000,42658.236057,126.326975,0.000000
1928,38.127359,47663.089611,0,nothing,0.000000,0.000000,42658.236057,126.326975,0.000000
1929,37.965660,47643.821211,0,nothing,0.000000,0.000000,42658.236057,126.326975,0.000000
1930,37.627554,47612.121098,0,nothing,0.000000,0.000000,42658.236057,126.326975,0.000000
1931,37.808858,47705.977872,0,nothing,0.000000,0.000000,42658.236057,126.326975,0.000000
1932,38.195959,47683.601449,1,nothing,0.000000,0.000000,42658.236057,126.326975,0.000000
1933,38.058758,47619.959724,1,buy-small,107.019246,0.000000,38392.412451,233.346221,8.531647
1934,37.789257,47628.529651,4,buy-small,96.892561,0.000000,34553.171206,330.238783,7.678482
1935,37.833356,47683.698797,1,sell-large,0.000000,165.119391,41077.775070,165.119391,13.075358
1936,37.299251,47973.041077,4,buy-small,102.471237,0.000000,36969.997563,267.590628,8.215555
1937,36.980747,47977.179381,1,sell-large,0.000000,133.795314,42460.516276,133.795314,11.003044
1938,36.711242,47879.059715,4,buy-small,102.773288,0.000000,38214.464649,236.568602,8.492103
1939,36.794542,47847.861581,1,sell-large,0.000000,118.284301,43037.097587,118.284301,9.664595
1940,36.917043,47889.928038,1,buy-small,105.605509,0.000000,38733.387828,223.889810,8.607420
1941,37.108149,47902.547422,4,buy-small,94.518963,0.000000,34860.049045,318.408772,7.746678
1942,37.274749,47704.638223,1,sell-large,0.000000,159.204386,41368.255735,159.204386,13.042498
1943,36.554440,47468.668779,0,buy-small,103.731676,0.000000,37231.430162,262.936062,8.273651
1944,36.240837,47638.147373,2,nothing,0.000000,0.000000,37231.430162,262.936062,0.000000
1945,36.907245,47453.178079,2,buy-large,469.403870,0.000000,18615.715081,732.339932,37.231430
1946,36.319239,47153.484924,3,buy-large,235.904342,0.000000,9307.857540,968.244273,18.615715
1947,36.833743,47617.556105,2,sell-small,0.000000,96.824427,13084.851153,871.419846,7.569125
1948,36.882743,48058.224053,1,buy-large,164.765462,0.000000,6542.425577,1036.185308,13.084851
1949,36.975846,47974.056836,4,buy-small,16.296463,0.000000,5888.183019,1052.481771,1.308485
1950,36.559341,48076.970849,0,sell-large,0.000000,526.240886,26889.034054,526.240886,42.085874
1951,36.480939,48219.379527,0,nothing,0.000000,0.000000,26889.034054,526.240886,0.000000
1952,37.186548,48066.613902,0,nothing,0.000000,0.000000,26889.034054,526.240886,0.000000
1953,36.823945,48133.935373,0,nothing,0.000000,0.000000,26889.034054,526.240886,0.000000
1954,36.284939,47975.989960,4,nothing,0.000000,0.000000,26889.034054,526.240886,0.000000
1955,36.877846,47752.939908,4,sell-large,0.000000,263.120443,37411.425051,263.120443,21.086956
1956,36.495642,47700.523198,0,sell-large,0.000000,131.560221,42571.840965,131.560221,10.341515
1957,36.485840,47826.749574,1,nothing,0.000000,0.000000,42571.840965,131.560221,0.000000
1958,35.373528,47971.593966,4,buy-small,106.368345,0.000000,38314.656868,237.928566,8.514368
1959,35.643029,47803.895477,0,sell-large,0.000000,118.964283,43133.468480,118.964283,9.656937
1960,35.466626,47829.650531,0,nothing,0.000000,0.000000,43133.468480,118.964283,0.000000
1961,35.594029,47867.112264,0,nothing,0.000000,0.000000,43133.468480,118.964283,0.000000
1962,36.035035,47840.771669,0,nothing,0.000000,0.000000,43133.468480,118.964283,0.000000
1963,36.603440,47791.603374,0,nothing,0.000000,0.000000,43133.468480,118.964283,0.000000
1964,36.436840,47851.893283,0,nothing,0.000000,0.000000,43133.468480,118.964283,0.000000
1965,36.554440,47887.599104,0,nothing,0.000000,0.000000,43133.468480,118.964283,0.000000
1966,36.672041,47891.696472,0,nothing,0.000000,0.000000,43133.468480,118.964283,0.000000
1967,37.147347,47976.570588,2,nothing,0.000000,0.000000,43133.468480,118.964283,0.000000
1968,37.225750,49679.745869,4,buy-large,528.698276,0.000000,21566.734240,647.662559,43.133468
1969,37.754957,49635.699710,4,sell-large,0.000000,323.831280,35595.127043,323.831280,28.113012
1970,37.505053,49639.185534,0,sell-large,0.000000,161.915640,42601.372804,161.915640,14.040573
1971,37.887257,49577.841851,0,nothing,0.000000,0.000000,42601.372804,161.915640,0.000000
1972,37.024845,49695.749791,0,nothing,0.000000,0.000000,42601.372804,161.915640,0.000000
1973,37.289449,49574.655189,1,nothing,0.000000,0.000000,42601.372804,161.915640,0.000000
1974,37.588353,49625.125389,4,buy-small,98.720122,0.000000,38341.235523,260.635762,8.520275
1975,37.563855,49666.612161,1,sell-large,0.000000,130.317881,43971.896566,130.317881,11.283890
1976,37.950956,49681.746411,4,buy-small,100.424045,0.000000,39574.706910,230.741925,8.794379
1977,38.117560,49725.194342,1,sell-large,0.000000,115.370963,44618.119621,115.370963,10.107040
1978,38.206125,49648.015861,1,buy-small,100.592618,0.000000,40156.307659,215.963580,8.923624
1979,38.245489,49612.682524,4,buy-small,91.184381,0.000000,36140.676893,307.147961,8.031262
1980,38.304530,49778.190089,1,sell-large,0.000000,153.573981,42863.207703,153.573981,13.472006
1981,38.324211,49721.743322,4,buy-small,95.003974,0.000000,38576.886933,248.577955,8.572642
1982,38.437380,49774.430799,1,sell-large,0.000000,124.288977,44138.170271,124.288977,11.144856
1983,38.294691,49738.266530,4,buy-small,97.137388,0.000000,39724.353244,221.426366,8.827634
1984,38.166762,49752.855300,1,sell-large,0.000000,110.713183,44721.295973,110.713183,10.013913
1985,38.289769,49843.986230,1,buy-small,98.206823,0.000000,40249.166376,208.920006,8.944259
1986,38.476739,49860.817856,4,buy-small,87.464262,0.000000,36224.249738,296.384267,8.049833
1987,39.244309,49872.063044,1,sell-large,0.000000,148.192134,43028.897229,148.192134,13.636568
1988,39.618249,49871.794616,4,buy-small,92.994839,0.000000,38726.007506,241.186972,8.605779
1989,39.465721,49852.906727,1,sell-large,0.000000,120.593486,44287.755274,120.593486,11.145787
1990,39.214784,49930.597789,4,buy-small,95.776965,0.000000,39858.979747,216.370451,8.857551
1991,39.957751,49936.019377,1,sell-large,0.000000,108.185226,44884.717150,108.185226,10.071618
1992,39.780620,49820.192154,1,buy-small,95.938657,0.000000,40396.245435,204.123883,8.976943
1993,39.544447,49918.617791,4,buy-small,87.323783,0.000000,36356.620891,291.447666,8.079249
1994,39.593649,49888.504190,1,sell-large,0.000000,145.723833,43124.057344,145.723833,13.561997
1995,40.006953,49769.196703,0,buy-small,92.714669,0.000000,38811.651610,238.438502,8.624811
1996,41.118942,49836.312611,0,nothing,0.000000,0.000000,38811.651610,238.438502,0.000000
1997,41.232110,49670.289789,2,nothing,0.000000,0.000000,38811.651610,238.438502,0.000000
1998,40.853245,49900.237849,0,buy-large,425.268968,0.000000,19405.825805,663.707470,38.811652
1999,40.671196,49618.367260,2,nothing,0.000000,0.000000,19405.825805,663.707470,0.000000
2000,40.897530,49270.027781,3,buy-large,212.726758,0.000000,9702.912903,876.434227,19.405826
2001,40.961492,50025.584189,0,sell-small,0.000000,87.643423,13651.710967,788.790805,7.913423
2002,39.800301,49990.527959,0,nothing,0.000000,0.000000,13651.710967,788.790805,0.000000
2003,38.934327,50286.568248,0,nothing,0.000000,0.000000,13651.710967,788.790805,0.000000
2004,39.578889,50419.005435,0,nothing,0.000000,0.000000,13651.710967,788.790805,0.000000
2005,39.377155,50983.815935,0,nothing,0.000000,0.000000,13651.710967,788.790805,0.000000
2006,39.086859,51731.706359,0,nothing,0.000000,0.000000,13651.710967,788.790805,0.000000
2007,39.628091,51614.847790,4,nothing,0.000000,0.000000,13651.710967,788.790805,0.000000
2008,40.065998,51559.356933,4,sell-large,0.000000,394.395402,32595.316242,394.395402,37.963137
2009,39.987271,51593.952182,1,sell-large,0.000000,197.197701,42058.372547,197.197701,18.964041
2010,40.262810,51284.008655,4,buy-small,86.803604,0.000000,37852.535292,284.001305,8.411675
2011,40.533425,51222.192305,1,sell-large,0.000000,142.000652,44554.840500,142.000652,13.431473
2012,40.243129,51212.112259,0,buy-small,94.702709,0.000000,40099.356450,236.703362,8.910968
2013,40.371058,51318.482726,0,nothing,0.000000,0.000000,40099.356450,236.703362,0.000000
2014,40.070919,51168.862531,0,nothing,0.000000,0.000000,40099.356450,236.703362,0.000000
2015,39.303350,50972.486794,0,nothing,0.000000,0.000000,40099.356450,236.703362,0.000000
2016,38.983533,51132.626797,0,nothing,0.000000,0.000000,40099.356450,236.703362,0.000000
2017,39.942990,51147.822206,2,nothing,0.000000,0.000000,40099.356450,236.703362,0.000000
2018,40.587548,50959.859784,0,buy-large,428.687085,0.000000,20049.678225,665.390447,40.099356
2019,39.259069,51341.021382,0,nothing,0.000000,0.000000,20049.678225,665.390447,0.000000
2020,39.475563,51567.745192,0,nothing,0.000000,0.000000,20049.678225,665.390447,0.000000
2021,39.790462,51705.751163,0,nothing,0.000000,0.000000,20049.678225,665.390447,0.000000
2022,39.569046,51922.619876,0,nothing,0.000000,0.000000,20049.678225,665.390447,0.000000
2023,39.155743,51791.184635,0,nothing,0.000000,0.000000,20049.678225,665.390447,0.000000
2024,39.662533,51686.036310,0,nothing,0.000000,0.000000,20049.678225,665.390447,0.000000
2025,39.962672,51758.326324,0,nothing,0.000000,0.000000,20049.678225,665.390447,0.000000
2026,39.997114,51344.305750,2,nothing,0.000000,0.000000,20049.678225,665.390447,0.000000
2027,40.710556,51627.802375,4,buy-large,212.723136,0.000000,10024.839113,878.113583,20.049678
2028,43.406881,51759.652748,4,sell-large,0.000000,439.056791,30784.717780,439.056791,41.602963
2029,43.357679,51732.173407,4,sell-large,0.000000,219.528396,41251.210329,219.528396,20.974935
2030,43.465923,51839.858103,1,sell-large,0.000000,109.764198,46481.210905,109.764198,10.480963
2031,43.087061,52317.996819,4,buy-small,95.019670,0.000000,41833.089814,204.783868,9.296242
2032,43.815267,52209.417982,1,sell-large,0.000000,102.391934,47065.058410,102.391934,10.484907
2033,43.067380,52149.704928,1,buy-small,93.489658,0.000000,42358.552569,195.881592,9.413012
2034,43.293713,52152.313135,4,buy-small,84.572948,0.000000,38122.697312,280.454540,8.471711
2035,43.698651,51990.093163,1,sell-large,0.000000,140.227270,45123.475608,140.227270,14.029616
2036,43.802354,52143.889137,4,buy-small,91.965027,0.000000,40611.128047,232.192298,9.024695
2037,44.266552,52150.702354,1,sell-large,0.000000,116.096149,46365.975831,116.096149,11.532761
2038,43.950504,51959.233535,1,buy-small,92.867751,0.000000,41729.378248,208.963900,9.273195
2039,43.861615,51811.050928,2,buy-small,85.069568,0.000000,37556.440423,294.033468,8.345876
